帖子主页,发帖时间,回复人次,转发次数,点赞次数,展示次数,当前帖子内容,转发帖子的用户id,转发帖子的用户
https://x.com/wangzhian8848/status/1978043592838091057,2025-10-14T10:21:57.000Z,447,83,609,359K,美国财长贝森特接受《金融时报》采访时表示，中国对稀土和关键矿物实施了全面的出口管制，“这表明他们的经济非常疲软，他们想把其他所有人都拖下水”他讽刺说“中国似乎在奉行一种‘列宁式商业模式’，以伤害客户为手段”。但他们是全球最大的供应者。若他们想让全球经济放缓，受伤最深的会是他们自己。”,,
https://x.com/wangzhian8848/status/1977979685004095615,2025-10-14T06:08:00.000Z,363,41,429,359K,国民党主席候选人郝龙斌今天公布两岸政策，其中包括推动国民党在北京、上海设立办事处。他宣称当选国民党主席后，会正告并呼吁中国大陆宣示，只要台湾不寻求台独、大陆就应该宣告放弃对台动武。郝龙斌强调，两岸关系就是中华民国台湾地区与中华民国大陆地区的关系。「九二共识、一中各表」里的一中，就,,
https://x.com/wangzhian8848/status/1978022326978433498,2025-10-14T08:57:27.000Z,19,2,54,80K,国民党主席候选人郝龙斌今天表示要推动国民党在北京、上海设立办事处。陆委会发言人梁文杰今天表示，如果自行跟中共方面做接触，或设立办事处，这会让台湾人的心防以及与中共谈判的力量被分散掉，这样未必是国人的福气。,,
https://x.com/wangzhian8848/status/1978017068910850309,2025-10-14T08:36:33.000Z,39,3,139,88K,2025年亚洲乒乓球团体锦标赛现场一度悬挂起青天白日满地红旗，中国大陆驻印度大使馆称：主办方在与大陆代表队交涉后已将旗帜撤下，使馆并批评，台方做法是借体育赛事进行政治操弄。,,
https://x.com/wangzhian8848/status/1978016864568848548,2025-10-14T08:35:44.000Z,76,47,340,311K,"据交通运输部披露的数据，今年9月全国网约车订单量为7.58亿单，相较去年同期的9.89亿单下降了23%，少了近2.3亿单。
 今年7月7.87亿单、8月7.89亿单，与去年同期的10.1亿单和10.29亿单相比，每月订单量减少超过2亿单。",,
https://x.com/wangzhian8848/status/1977980550062444917,2025-10-14T06:11:26.000Z,115,83,695,738K,【麦克风没关，印尼总统普拉博沃和特朗普私下谈话外泄】印度尼西亚总统普拉博沃到埃及出席加沙和平峰会时，私下向美国总统特朗普表示希望与他的儿子埃里克会面，由于当时讲台上的一个麦克风仍开着，两人的对话因此外泄。,,
https://x.com/wangzhian8848/status/1977980166766043356,2025-10-14T06:09:55.000Z,36,10,144,134K,澎湃新闻报道，哇哈哈已从宏盛系手中重新拿回桶装水销售权。,,
https://x.com/wangzhian8848/status/1977908670882251136,2025-10-14T01:25:49.000Z,143,30,299,242K,稀土磁体是车灯、雨刷等汽车零部件的关键材料，美国车企长期依赖中国供应。 但如今，有一家汽车制造商，即通用汽车，终于不怕中国卡脖子了。,,
https://x.com/wangzhian8848/status/1977908416749375682,2025-10-14T01:24:48.000Z,86,13,172,99K,巴基斯坦总理谢里夫赞扬特朗普总统，并提名他为2026年的诺贝尔和平奖。,,
https://x.com/wangzhian8848/status/1977747951071162519,2025-10-13T14:47:10.000Z,259,23,843,387K,"人老了真的会糊涂，赵少康说中共网军介入国民党主席选举，我觉得他真的想多了。

国民党主席现在去大陆连王沪宁都不一定能见到，能见到国台办主任就不错了，地位一落千丈。从岛内政治而言，现在的国民党党主席，也不是总统候选人，在党内地位也不高，中共有必要介入选举么？",,
https://x.com/wangzhian8848/status/1977627774534963511,2025-10-13T06:49:38.000Z,269,101,866,618K,10月13日凌晨，成都仁寿路，一辆小米SU7超速行驶先与绿化带发生碰撞，随后翻滚至对向车道并起火。驾驶位有人员被困。多名路人主动参与救援，徒手或用工具猛砸车窗，有路人的手都流了血，还有人拿来了灭火器，但因车门无法打开且火势迅猛，救援失败。,,
https://x.com/wangzhian8848/status/1977736119824322878,2025-10-13T14:00:10.000Z,24,15,165,138K,小米su7着火视频补充,,
https://x.com/wangzhian8848/status/1977736861335302171,2025-10-13T14:03:06.000Z,34,15,160,129K,有网友指出，小米su7的门把手就是微动开关+灯,,
https://x.com/wangzhian8848/status/1977736352419758356,2025-10-13T14:01:05.000Z,68,15,146,124K,【纽时：中国新出口限制或对全球造成沉重打击】北京全面禁止军用材料出口的决定在欧洲引发了地缘政治层面的震动。当前欧洲各国正竞相加强军事防御，以应对越来越具侵略性的俄罗斯。而许多武器装备都需要来自中国的稀土及大宗商品。,,
https://x.com/wangzhian8848/status/1977735885073322208,2025-10-13T13:59:14.000Z,56,5,127,95K,美国财长贝森特星期一透露：“双方周末进行了实质性的沟通，局势已大幅缓和。“特朗普总统表明，关税措施会推迟到11月1日生效。”贝森特还说，他认为特朗普与习近平仍将如期在韩国会晤。,,
https://x.com/wangzhian8848/status/1977734853589406153,2025-10-13T13:55:08.000Z,94,63,665,143K,我和万润南先生仅仅见过一面，但很投缘。我们有过约定，我在今年还会去一趟巴黎，再和他畅聊。但没想到，我们的约定再也没机会实现了。,,
https://x.com/wangzhian8848/status/1977705612336107546,2025-10-13T11:58:56.000Z,219,50,1K,280K,悲，万润南先生在巴黎去世！我欠他的一份情，永远也还不上了。,,
https://x.com/wangzhian8848/status/1977628690264777051,2025-10-13T06:53:16.000Z,109,15,182,143K,"荷兰政府以担忧关键技术可能被转移为由，对中国晶片制造商闻泰科技旗下的安世半导体采取干预措施，冻结其公司资产。
  荷兰政府今天表示，已对总部位于荷兰的安世半导体进行干预，原因是担忧关键技术可能被转移至中国母公司闻泰科技。而闻泰科技是一家中国上市公司，已被华盛顿列入“实体名单”",,
https://x.com/wangzhian8848/status/1977357759629906240,2025-10-12T12:56:42.000Z,39,10,191,197K,"据新浪财经报道，万科集团董事长辛杰自今年9月18日从一个会议现场被带走后，已失联24天。
但搜索万科官网可以看到，目前万科仍保留其职务信息。目前深铁、万科两大当事方均未作出回应。",,
https://x.com/wangzhian8848/status/1977628413059027097,2025-10-13T06:52:10.000Z,1,1,26,42K,【万科董事长辛杰因个人原因辞任】万科星期一在港交所公告，董事会星期天（12日）收到公司董事长辛杰提交的书面辞职报告。,,
https://x.com/wangzhian8848/status/1977628148343972340,2025-10-13T06:51:07.000Z,84,24,250,219K,特朗普在空军一号上对记者表示：“我和习主席关系很好，他是一位非常坚强且聪明的人，他是他们国家的伟大领袖，他是个伟大的领导者，我想我们会解决的，我知道发生了什么。我甚至不是说他错了。但同样，由于关税，他们的日子要难过得多”,,
https://x.com/wangzhian8848/status/1977626720615493989,2025-10-13T06:45:27.000Z,37,14,218,187K,"哈马斯星期一早上开始释放在加沙地带关押了两年多的最后一批人质。
以色列将释放1716名被拘留在加沙纳赛尔医院的巴勒斯坦人。预计250名在以色列监狱服无期徒刑的巴勒斯坦人也会在星期一获释。
 视频显示，哈马斯和以色列开始交换人质。",,
https://x.com/wangzhian8848/status/1977627412520374601,2025-10-13T06:48:12.000Z,19,14,190,87K,"伊朗喉舌《伊斯兰共和国报》在最新社论中首次承认—— 哈马斯在去年10月7日发动的袭击，是一场“代价惨重的错误”。
 社论指出，这次行动导致伊朗的战略版图遭受重挫——",,
https://x.com/wangzhian8848/status/1977627196236960196,2025-10-13T06:47:20.000Z,174,6,147,143K,美国副总统万斯昨天接受采访时表示：这将是一场微妙的较量，在很大程度上取决于中国如何回应。如果他们以极具攻击性的方式回应，我保证，美国总统比中华人民共和国拥有更多筹码。但如果他们愿意保持理性，美国也会如此。”,,
https://x.com/wangzhian8848/status/1977626974261809411,2025-10-13T06:46:27.000Z,100,35,252,169K,【西方能快速摆脱中国稀土垄断吗？】稀土产业新闻网11日发布报告指出：中国目前约控制 60% 的稀土开采 和 90% 的精炼与磁体制造能力，中国主宰稀土产业不仅能握有外销筹码，还包括定价权、数据存取权，与制定全球技术标准的能力。,,
https://x.com/wangzhian8848/status/1977528659394314619,2025-10-13T00:15:47.000Z,54,7,148,104K,商务部稀土出口管制公告中提到，附件与填表指南采用wps格式，申请文件须以中文提交两大细节引发热议。据悉，此前公告附件都是word或pdf格式。这显示在中美重燃贸易战之际，中国官方从小处着手推动软件国产化。,,
https://x.com/wangzhian8848/status/1977527864997425202,2025-10-13T00:12:38.000Z,147,20,219,183K,人民日报发视频谈“女权”视频称，国家安全机关发现，个别西方国家在社交媒体上鼓动性别对立，妄图破坏中国稳定；有些国家、政客以“女权”为一个旗号，他们在掩盖真正的问题，他们只是拿“女权”去谋求自己的利益。女性发展得好，所有人就会发展得好，而不是女性发展得好，会剥夺别人；不同于一些外国政客操,,
https://x.com/wangzhian8848/status/1977527474801312176,2025-10-13T00:11:05.000Z,210,92,685,349K,【华盛顿邮报11日报道：中国的人口危机意味着劳动力即将枯竭】报道指出，中国人口自2022年达到14亿峰值后开始下降，劳动人口急剧减少。联合国预测，到2050年中国人口将降至12.6亿，其中约40%为60岁以上老人；到2100年更将减半至6.3亿，超过一半人口为老年人。,,
https://x.com/wangzhian8848/status/1977527124895649995,2025-10-13T00:09:41.000Z,55,17,170,106K,【近八成日本人认为特朗普对世界带来负面影响】日本“新闻通信调查会”在今年7月至8月，对全国18岁以上居民展开抽样调查，结果显示，有79.4%的受访者认为，今年1月上任的特朗普“对世界带来负面影响”，仅17.7%认为“带来积极影响”,,
https://x.com/wangzhian8848/status/1977526709827273179,2025-10-13T00:08:02.000Z,62,10,127,123K,美国贸易代表贾米森·格里尔表示：在中国宣布扩大稀土出口管制后，美国曾主动联系中方希望进行电话沟通，但中方拒绝了。他强调，美国事前并未收到任何通知，是从公开渠道得知消息后才紧急联系中方。格里尔批评中国此举是一次“权力攫取”（power grab），意在利用稀土供应链对美国施压。,,
https://x.com/wangzhian8848/status/1977526832779112924,2025-10-13T00:08:32.000Z,24,3,73,51K,"特朗普发推文说：“别担心中国，一切都会好起来的！备受尊敬的习主席只是状态不太好而已。
 他不希望自己的国家陷入经济大萧条，我也不希望。美国希望能帮助中国，而不是伤害它！“",,
https://x.com/wangzhian8848/status/1977357202282123703,2025-10-12T12:54:29.000Z,53,15,197,143K,"10月12日消息，国家烟草专卖局副局长韩占武涉嫌严重违纪违法被查。
1月17日，国家烟草专卖局副局长张天峰涉嫌严重违纪违法被查。
1月16日，被控受贿4311万，国家烟草专卖局原局长凌成兴当庭认罪悔罪
2024年12月6日消息，国家烟草专卖局副局长徐㼆涉嫌受贿被捕。",,
https://x.com/wangzhian8848/status/1977356961034412330,2025-10-12T12:53:31.000Z,32,10,65,55K,WSJ：中国当局近日拘留了北京锡安教会牧师伊斯拉·金（Ezra Jin）及其教会相关的20多人。锡安教会是中国规模最大、最具影响力的地下（非官方注册）基督教网络之一，在全国约40个城市设有分会，线上祷告群人数一度超过1万人。,,
https://x.com/wangzhian8848/status/1977292342693449791,2025-10-12T08:36:45.000Z,371,148,1.1K,789K,【特朗普19岁儿子被推荐担任tiktok董事会成员,,
https://x.com/wangzhian8848/status/1977242446317887840,2025-10-12T05:18:29.000Z,64,12,195,175K,【国军士兵被大陆女特工吸收,,
https://x.com/wangzhian8848/status/1977242056645910604,2025-10-12T05:16:56.000Z,50,21,133,120K,"中国近日宣布对稀土材料实施史无前例的出口管制措施，美国创新基金会高级研究员迪安·鲍尔表示，如果以大力度来执行这些规定，可能会导致美国发生一场经济衰退，因为AI资本支出对美国经济至关重要。
 专家们表示，中国获得对该技术的控制权，可能会让其在AI竞赛中迎头赶上，并颠覆世界秩序。",,
